React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr     0 n  n !comment 
NH2        NH+                    N          NH3+                                          1.000e+00  1.120e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1607 1  1 
H2CO       NH+                    NH2        HCO+                                          5.480e-01  1.190e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1608 1  1 
H2CO       NH+                    N          H2COH+                                        1.510e-01  1.190e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1609 1  1 
NH3        NH+                    N          NH4+                                          2.500e-01  1.200e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1610 1  1 
O          NS+                    S          NO+                                           6.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1611 1  1 
C          O2+                    O          CO+                                           5.200e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1612 1  1 
N          O2+                    O          NO+                                           1.800e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1613 1  1 
S          O2+                    O          SO+                                           5.400e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1614 1  1 
C2         O2+                    CO         CO+                                           4.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1615 1  1 
CH         O2+                    O          HCO+                                          5.000e-01  1.120e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1616 1  1 
NH         O2+                    O          HNO+                                          5.000e-01  8.820e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1617 1  1 
NH         O2+                    H          NO2+                                          5.000e-01  8.820e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1618 1  1 
CH2        O2+                    O          H2CO+                                         5.000e-01  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1619 1  1 
CH2        O2+                    O          H2CO+                                         5.000e-01  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1619 2  1 
HCO        O2+                    CO         HO2+                                          5.000e-01  9.570e-10  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1620 1  1 
H2CO       O2+                    H          O2         HCO+                               1.890e-01  9.600e-10  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1621 1  1 
CH4        O2+                    H          CH3O2+                                        3.800e-12 -1.800e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1622 1  1 
CH3OH      O2+                    H          O2         H2COH+                             5.000e-01  1.030e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1623 1  1 
C          OH+                    O          CH+                                           1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1624 1  1 
N          OH+                    H          NO+                                           8.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1625 1  1 
O          OH+                    H          O2+                                           7.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1626 1  1 
S          OH+                    O          HS+                                           4.300e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1627 1  1 
S          OH+                    H          SO+                                           4.300e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1628 1  1 
C2         OH+                    O          C2H+                                          4.800e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1629 1  1 
CH         OH+                    O          CH2+                                          5.000e-01  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1630 1  1 
CN         OH+                    O          HCN+                                          1.000e+00  1.240e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    607  4  1631 1  1 
CN         OH+                    O          HCN+                                          1.000e+00  1.240e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1631 2  1 
CO         OH+                    O          HCO+                                          1.000e+00  1.000e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1632 1  1 
H2         OH+                    H          H2O+                                          1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1633 1  1 
N2         OH+                    O          N2H+                                          3.600e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1634 1  1 
NH         OH+                    O          NH2+                                          1.000e+00  9.980e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1635 1  1 
NO         OH+                    O          HNO+                                          6.290e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     13  4  1636 1  1 
NO         OH+                    O          HNO+                                          6.290e-01  9.230e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  1636 2  1 
OH         OH+                    O          H2O+                                          1.000e+00  8.320e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1637 1  1 
CCH        OH+                    O          C2H2+                                         5.000e-01  1.550e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1638 1  1 
CCH        OH+                    O          C2H2+                                         5.000e-01  1.550e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1638 2  1 
CH2        OH+                    O          CH3+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1639 1  1 
CH2        OH+                    O          CH3+                                          5.000e-01  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1639 2  1 
CO2        OH+                    O          HOCO+                                         1.400e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1640 1  1 
H2O        OH+                    O          H3O+                                          4.640e-01  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1641 1  1 
H2S        OH+                    O          H3S+                                          4.060e-01  1.320e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1642 1  1 
H2S        OH+                    O          H3S+                                          4.060e-01  1.320e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1642 2  1 
HCN        OH+                    O          HCNH+                                         1.000e+00  1.150e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1643 1  1 
HCO        OH+                    CO         H2O+                                          3.330e-01  1.140e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1644 1  1 
HCO        OH+                    O          H2CO+                                         3.330e-01  1.140e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1645 1  1 
HNC        OH+                    O          HCNH+                                         1.000e+00  1.200e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1646 1  1 
NH2        OH+                    O          NH3+                                          5.000e-01  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1647 1  1 
H2CO       OH+                    O          H2COH+                                        5.980e-01  1.140e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1648 1  1 
NH3        OH+                    O          NH4+                                          5.000e-01  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1649 1  1 
H2         C3H+                   H          c-C3H2+                                       1.000e-12  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1650 1  1 
NO         C3H+                   CO         HC2N+                                         5.000e-01  7.480e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     13  4  1651 1  1 
NO         C3H+                   CO         HC2N+                                         5.000e-01  7.480e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  1651 2  1 
O2         C3H+                   CCO        HCO+                                          1.500e-11  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1652 1  1 
O2         C3H+                   CO         C2HO+                                         2.500e-12  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1653 1  1 
O2         C3H+                   O          HC3O+                                         7.500e-12  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1654 1  1 
CO2        C3H+                   CO         HC3O+                                         2.000e-12  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1655 1  1 
H2O        C3H+                   C2H2       HCO+                                          3.330e-01  7.980e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1656 1  1 
H2O        C3H+                   CO         C2H3+                                         3.330e-01  7.980e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1657 1  1 
H2O        C3H+                   H2         HC3O+                                         3.330e-01  7.980e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1658 1  1 
H2S        C3H+                   C2H2       HCS+                                          3.330e-01  1.060e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1659 1  1 
H2S        C3H+                   C2H2       HCS+                                          3.330e-01  1.060e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1659 2  1 
